Wavenumbers,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance
cm-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1949.68,3.85E-05,6.85E-05,2.30E-05,-1.64E-04,-5.06E-04,-6.44E-04,-6.44E-04,-6.61E-04,-6.25E-04,-6.01E-04,-5.91E-04,-6.29E-04,-5.94E-04,-6.17E-04,-5.39E-04,-5.55E-04
1950.162,3.88E-05,6.87E-05,2.10E-05,-1.70E-04,-5.09E-04,-6.58E-04,-6.58E-04,-6.80E-04,-6.43E-04,-6.22E-04,-6.02E-04,-6.45E-04,-6.01E-04,-6.35E-04,-5.53E-04,-5.69E-04
1950.645,3.64E-05,6.67E-05,1.60E-05,-1.79E-04,-5.16E-04,-6.75E-04,-6.76E-04,-7.03E-04,-6.68E-04,-6.45E-04,-6.19E-04,-6.68E-04,-6.14E-04,-6.56E-04,-5.74E-04,-5.90E-04
1951.127,3.11E-05,6.29E-05,8.86E-06,-1.89E-04,-5.22E-04,-6.89E-04,-6.91E-04,-7.21E-04,-6.90E-04,-6.60E-04,-6.31E-04,-6.85E-04,-6.24E-04,-6.69E-04,-5.90E-04,-6.06E-04
1951.609,2.37E-05,5.84E-05,9.59E-07,-1.99E-04,-5.26E-04,-6.95E-04,-6.97E-04,-7.25E-04,-6.99E-04,-6.59E-04,-6.31E-04,-6.89E-04,-6.22E-04,-6.67E-04,-5.95E-04,-6.09E-04
1952.091,1.62E-05,5.37E-05,-5.95E-06,-2.07E-04,-5.26E-04,-6.93E-04,-6.93E-04,-7.17E-04,-6.96E-04,-6.45E-04,-6.18E-04,-6.79E-04,-6.09E-04,-6.48E-04,-5.87E-04,-5.99E-04
1952.573,1.10E-05,4.99E-05,-1.00E-05,-2.11E-04,-5.26E-04,-6.85E-04,-6.84E-04,-7.02E-04,-6.86E-04,-6.25E-04,-6.00E-04,-6.61E-04,-5.93E-04,-6.23E-04,-5.75E-04,-5.83E-04
1953.055,9.53E-06,4.64E-05,-1.07E-05,-2.14E-04,-5.26E-04,-6.79E-04,-6.77E-04,-6.91E-04,-6.79E-04,-6.11E-04,-5.89E-04,-6.46E-04,-5.84E-04,-6.03E-04,-5.69E-04,-5.72E-04
1953.537,1.27E-05,4.32E-05,-7.89E-06,-2.15E-04,-5.30E-04,-6.77E-04,-6.78E-04,-6.90E-04,-6.81E-04,-6.12E-04,-5.92E-04,-6.42E-04,-5.89E-04,-5.96E-04,-5.77E-04,-5.75E-04
1954.019,2.03E-05,3.99E-05,-2.20E-06,-2.15E-04,-5.36E-04,-6.82E-04,-6.88E-04,-7.02E-04,-6.94E-04,-6.27E-04,-6.09E-04,-6.51E-04,-6.09E-04,-6.05E-04,-5.97E-04,-5.91E-04
1954.501,3.11E-05,3.65E-05,4.81E-06,-2.15E-04,-5.43E-04,-6.89E-04,-7.01E-04,-7.18E-04,-7.12E-04,-6.50E-04,-6.33E-04,-6.65E-04,-6.35E-04,-6.22E-04,-6.20E-04,-6.15E-04
1954.984,4.35E-05,3.35E-05,1.21E-05,-2.14E-04,-5.47E-04,-6.95E-04,-7.11E-04,-7.31E-04,-7.26E-04,-6.70E-04,-6.54E-04,-6.76E-04,-6.55E-04,-6.36E-04,-6.36E-04,-6.34E-04
1955.466,5.59E-05,3.16E-05,1.83E-05,-2.13E-04,-5.48E-04,-6.96E-04,-7.13E-04,-7.32E-04,-7.30E-04,-6.79E-04,-6.62E-04,-6.77E-04,-6.62E-04,-6.38E-04,-6.36E-04,-6.40E-04
1955.948,6.69E-05,3.15E-05,2.24E-05,-2.10E-04,-5.47E-04,-6.93E-04,-7.09E-04,-7.21E-04,-7.24E-04,-6.75E-04,-6.59E-04,-6.66E-04,-6.54E-04,-6.29E-04,-6.21E-04,-6.32E-04
1956.43,7.58E-05,3.36E-05,2.45E-05,-2.06E-04,-5.46E-04,-6.88E-04,-7.01E-04,-7.04E-04,-7.15E-04,-6.64E-04,-6.49E-04,-6.53E-04,-6.41E-04,-6.14E-04,-6.00E-04,-6.16E-04
1956.912,8.23E-05,3.78E-05,2.46E-05,-1.99E-04,-5.47E-04,-6.87E-04,-6.98E-04,-6.91E-04,-7.11E-04,-6.56E-04,-6.44E-04,-6.45E-04,-6.32E-04,-6.04E-04,-5.86E-04,-6.04E-04
1957.394,8.66E-05,4.34E-05,2.34E-05,-1.92E-04,-5.51E-04,-6.91E-04,-7.02E-04,-6.87E-04,-7.19E-04,-6.57E-04,-6.50E-04,-6.50E-04,-6.36E-04,-6.07E-04,-5.87E-04,-6.02E-04
1957.876,8.91E-05,4.94E-05,2.16E-05,-1.84E-04,-5.58E-04,-7.00E-04,-7.12E-04,-6.95E-04,-7.37E-04,-6.67E-04,-6.67E-04,-6.65E-04,-6.52E-04,-6.21E-04,-6.01E-04,-6.10E-04
1958.358,9.01E-05,5.47E-05,1.96E-05,-1.74E-04,-5.64E-04,-7.09E-04,-7.23E-04,-7.08E-04,-7.57E-04,-6.79E-04,-6.86E-04,-6.84E-04,-6.71E-04,-6.40E-04,-6.20E-04,-6.21E-04
1958.841,8.96E-05,5.84E-05,1.77E-05,-1.65E-04,-5.65E-04,-7.13E-04,-7.28E-04,-7.19E-04,-7.70E-04,-6.86E-04,-6.99E-04,-6.96E-04,-6.83E-04,-6.52E-04,-6.32E-04,-6.25E-04
1959.323,8.77E-05,5.93E-05,1.53E-05,-1.56E-04,-5.61E-04,-7.11E-04,-7.24E-04,-7.24E-04,-7.70E-04,-6.82E-04,-6.99E-04,-6.96E-04,-6.80E-04,-6.52E-04,-6.30E-04,-6.18E-04
1959.805,8.41E-05,5.70E-05,1.23E-05,-1.50E-04,-5.54E-04,-7.05E-04,-7.14E-04,-7.22E-04,-7.59E-04,-6.70E-04,-6.88E-04,-6.87E-04,-6.63E-04,-6.42E-04,-6.15E-04,-6.01E-04
1960.287,7.89E-05,5.09E-05,8.26E-06,-1.47E-04,-5.49E-04,-7.02E-04,-7.04E-04,-7.21E-04,-7.45E-04,-6.58E-04,-6.73E-04,-6.76E-04,-6.43E-04,-6.31E-04,-5.97E-04,-5.84E-04
1960.769,7.20E-05,4.13E-05,2.97E-06,-1.49E-04,-5.49E-04,-7.08E-04,-7.04E-04,-7.27E-04,-7.39E-04,-6.56E-04,-6.68E-04,-6.76E-04,-6.31E-04,-6.29E-04,-5.89E-04,-5.79E-04
1961.251,6.42E-05,2.93E-05,-2.68E-06,-1.54E-04,-5.57E-04,-7.24E-04,-7.16E-04,-7.46E-04,-7.46E-04,-6.70E-04,-6.76E-04,-6.91E-04,-6.33E-04,-6.43E-04,-5.98E-04,-5.91E-04
1961.733,5.59E-05,1.63E-05,-7.67E-06,-1.61E-04,-5.71E-04,-7.48E-04,-7.38E-04,-7.74E-04,-7.64E-04,-6.95E-04,-6.96E-04,-7.18E-04,-6.49E-04,-6.69E-04,-6.23E-04,-6.17E-04
1962.215,4.84E-05,4.49E-06,-1.09E-05,-1.68E-04,-5.85E-04,-7.71E-04,-7.62E-04,-8.02E-04,-7.84E-04,-7.21E-04,-7.17E-04,-7.44E-04,-6.69E-04,-6.97E-04,-6.51E-04,-6.44E-04
1962.698,4.29E-05,-3.56E-06,-1.08E-05,-1.73E-04,-5.93E-04,-7.85E-04,-7.78E-04,-8.20E-04,-7.94E-04,-7.35E-04,-7.29E-04,-7.58E-04,-6.80E-04,-7.11E-04,-6.68E-04,-6.57E-04
1963.18,3.99E-05,-6.27E-06,-6.99E-06,-1.73E-04,-5.92E-04,-7.84E-04,-7.79E-04,-8.20E-04,-7.87E-04,-7.31E-04,-7.22E-04,-7.50E-04,-6.73E-04,-7.05E-04,-6.65E-04,-6.50E-04
1963.662,4.01E-05,-2.66E-06,7.85E-07,-1.69E-04,-5.81E-04,-7.69E-04,-7.67E-04,-8.03E-04,-7.62E-04,-7.08E-04,-6.98E-04,-7.22E-04,-6.50E-04,-6.78E-04,-6.40E-04,-6.22E-04
1964.144,4.36E-05,6.79E-06,1.20E-05,-1.61E-04,-5.64E-04,-7.45E-04,-7.47E-04,-7.75E-04,-7.29E-04,-6.77E-04,-6.65E-04,-6.86E-04,-6.19E-04,-6.40E-04,-6.03E-04,-5.84E-04
1964.626,4.96E-05,2.03E-05,2.57E-05,-1.52E-04,-5.45E-04,-7.20E-04,-7.28E-04,-7.49E-04,-6.98E-04,-6.51E-04,-6.36E-04,-6.53E-04,-5.92E-04,-6.05E-04,-5.68E-04,-5.50E-04
1965.108,5.71E-05,3.49E-05,4.06E-05,-1.42E-04,-5.28E-04,-7.02E-04,-7.17E-04,-7.32E-04,-6.78E-04,-6.38E-04,-6.21E-04,-6.35E-04,-5.78E-04,-5.83E-04,-5.45E-04,-5.32E-04
1965.59,6.48E-05,4.80E-05,5.53E-05,-1.35E-04,-5.16E-04,-6.93E-04,-7.15E-04,-7.26E-04,-6.72E-04,-6.41E-04,-6.20E-04,-6.32E-04,-5.79E-04,-5.77E-04,-5.39E-04,-5.30E-04
1966.072,7.14E-05,5.70E-05,6.83E-05,-1.30E-04,-5.08E-04,-6.91E-04,-7.18E-04,-7.28E-04,-6.74E-04,-6.52E-04,-6.27E-04,-6.39E-04,-5.89E-04,-5.80E-04,-5.45E-04,-5.39E-04
1966.554,7.53E-05,6.01E-05,7.80E-05,-1.30E-04,-5.03E-04,-6.93E-04,-7.21E-04,-7.31E-04,-6.80E-04,-6.64E-04,-6.36E-04,-6.47E-04,-5.98E-04,-5.85E-04,-5.54E-04,-5.49E-04
1967.037,7.60E-05,5.74E-05,8.33E-05,-1.34E-04,-5.02E-04,-6.98E-04,-7.21E-04,-7.33E-04,-6.83E-04,-6.70E-04,-6.40E-04,-6.48E-04,-6.02E-04,-5.87E-04,-5.62E-04,-5.56E-04
1967.519,7.30E-05,4.95E-05,8.35E-05,-1.41E-04,-5.06E-04,-7.04E-04,-7.21E-04,-7.34E-04,-6.87E-04,-6.72E-04,-6.42E-04,-6.46E-04,-6.04E-04,-5.87E-04,-5.69E-04,-5.60E-04
1968.001,6.66E-05,3.83E-05,7.84E-05,-1.52E-04,-5.19E-04,-7.15E-04,-7.28E-04,-7.39E-04,-6.97E-04,-6.77E-04,-6.49E-04,-6.47E-04,-6.11E-04,-5.94E-04,-5.82E-04,-5.68E-04
1968.483,5.79E-05,2.58E-05,6.93E-05,-1.64E-04,-5.40E-04,-7.34E-04,-7.46E-04,-7.54E-04,-7.19E-04,-6.91E-04,-6.67E-04,-6.60E-04,-6.31E-04,-6.15E-04,-6.09E-04,-5.90E-04
1968.965,4.84E-05,1.45E-05,5.81E-05,-1.77E-04,-5.69E-04,-7.59E-04,-7.77E-04,-7.80E-04,-7.54E-04,-7.19E-04,-6.99E-04,-6.89E-04,-6.66E-04,-6.52E-04,-6.51E-04,-6.26E-04
1969.447,3.99E-05,5.97E-06,4.74E-05,-1.88E-04,-6.01E-04,-7.86E-04,-8.15E-04,-8.11E-04,-7.95E-04,-7.55E-04,-7.40E-04,-7.29E-04,-7.10E-04,-6.98E-04,-7.01E-04,-6.72E-04
1969.929,3.39E-05,1.74E-06,3.93E-05,-1.96E-04,-6.28E-04,-8.09E-04,-8.51E-04,-8.39E-04,-8.30E-04,-7.89E-04,-7.79E-04,-7.68E-04,-7.50E-04,-7.41E-04,-7.45E-04,-7.13E-04
1970.411,3.16E-05,1.97E-06,3.52E-05,-2.01E-04,-6.44E-04,-8.21E-04,-8.75E-04,-8.55E-04,-8.50E-04,-8.08E-04,-8.02E-04,-7.93E-04,-7.74E-04,-7.67E-04,-7.71E-04,-7.36E-04
1970.894,3.37E-05,6.95E-06,3.57E-05,-2.01E-04,-6.48E-04,-8.20E-04,-8.81E-04,-8.54E-04,-8.49E-04,-8.09E-04,-8.06E-04,-7.99E-04,-7.76E-04,-7.71E-04,-7.73E-04,-7.36E-04
1971.375,3.97E-05,1.57E-05,3.95E-05,-1.99E-04,-6.41E-04,-8.09E-04,-8.73E-04,-8.42E-04,-8.33E-04,-7.94E-04,-7.95E-04,-7.89E-04,-7.61E-04,-7.58E-04,-7.55E-04,-7.16E-04
1971.858,4.89E-05,2.72E-05,4.49E-05,-1.98E-04,-6.30E-04,-7.97E-04,-8.59E-04,-8.29E-04,-8.15E-04,-7.76E-04,-7.82E-04,-7.76E-04,-7.42E-04,-7.43E-04,-7.31E-04,-6.92E-04
1972.34,5.98E-05,3.97E-05,4.96E-05,-1.98E-04,-6.22E-04,-7.91E-04,-8.49E-04,-8.24E-04,-8.08E-04,-7.67E-04,-7.78E-04,-7.71E-04,-7.35E-04,-7.40E-04,-7.16E-04,-6.76E-04
1972.822,7.07E-05,5.20E-05,5.24E-05,-2.01E-04,-6.23E-04,-7.95E-04,-8.51E-04,-8.34E-04,-8.18E-04,-7.75E-04,-7.91E-04,-7.83E-04,-7.47E-04,-7.55E-04,-7.19E-04,-6.79E-04
1973.304,8.04E-05,6.28E-05,5.22E-05,-2.07E-04,-6.32E-04,-8.09E-04,-8.63E-04,-8.56E-04,-8.44E-04,-7.98E-04,-8.20E-04,-8.09E-04,-7.76E-04,-7.87E-04,-7.39E-04,-6.99E-04
1973.786,8.73E-05,7.12E-05,4.93E-05,-2.15E-04,-6.47E-04,-8.29E-04,-8.81E-04,-8.83E-04,-8.77E-04,-8.28E-04,-8.53E-04,-8.40E-04,-8.11E-04,-8.23E-04,-7.64E-04,-7.26E-04
1974.268,9.06E-05,7.63E-05,4.43E-05,-2.22E-04,-6.64E-04,-8.48E-04,-8.96E-04,-9.04E-04,-9.05E-04,-8.53E-04,-8.78E-04,-8.64E-04,-8.38E-04,-8.49E-04,-7.84E-04,-7.48E-04
1974.75,8.97E-05,7.77E-05,3.83E-05,-2.30E-04,-6.80E-04,-8.64E-04,-9.04E-04,-9.15E-04,-9.21E-04,-8.66E-04,-8.91E-04,-8.75E-04,-8.49E-04,-8.57E-04,-7.90E-04,-7.58E-04
1975.232,8.50E-05,7.57E-05,3.21E-05,-2.38E-04,-6.94E-04,-8.77E-04,-9.07E-04,-9.17E-04,-9.26E-04,-8.70E-04,-8.91E-04,-8.75E-04,-8.46E-04,-8.48E-04,-7.85E-04,-7.57E-04
1975.715,7.73E-05,7.03E-05,2.65E-05,-2.45E-04,-7.09E-04,-8.92E-04,-9.10E-04,-9.20E-04,-9.29E-04,-8.72E-04,-8.90E-04,-8.74E-04,-8.39E-04,-8.34E-04,-7.79E-04,-7.57E-04
1976.197,6.81E-05,6.29E-05,2.22E-05,-2.52E-04,-7.25E-04,-9.12E-04,-9.20E-04,-9.30E-04,-9.39E-04,-8.82E-04,-8.99E-04,-8.81E-04,-8.41E-04,-8.28E-04,-7.83E-04,-7.67E-04
1976.679,5.93E-05,5.46E-05,1.95E-05,-2.59E-04,-7.44E-04,-9.40E-04,-9.40E-04,-9.51E-04,-9.58E-04,-9.04E-04,-9.21E-04,-9.03E-04,-8.58E-04,-8.37E-04,-8.02E-04,-7.92E-04
1977.161,5.25E-05,4.71E-05,1.88E-05,-2.66E-04,-7.64E-04,-9.71E-04,-9.67E-04,-9.80E-04,-9.84E-04,-9.33E-04,-9.54E-04,-9.34E-04,-8.88E-04,-8.59E-04,-8.32E-04,-8.27E-04
1977.643,4.89E-05,4.12E-05,2.00E-05,-2.70E-04,-7.80E-04,-9.99E-04,-9.95E-04,-1.01E-03,-1.01E-03,-9.61E-04,-9.86E-04,-9.64E-04,-9.18E-04,-8.85E-04,-8.61E-04,-8.60E-04
1978.125,4.88E-05,3.80E-05,2.28E-05,-2.73E-04,-7.91E-04,-1.02E-03,-1.02E-03,-1.02E-03,-1.02E-03,-9.77E-04,-1.01E-03,-9.81E-04,-9.37E-04,-9.03E-04,-8.79E-04,-8.79E-04
1978.607,5.15E-05,3.70E-05,2.65E-05,-2.75E-04,-7.95E-04,-1.03E-03,-1.03E-03,-1.03E-03,-1.01E-03,-9.77E-04,-1.01E-03,-9.82E-04,-9.39E-04,-9.07E-04,-8.79E-04,-8.78E-04
1979.089,5.56E-05,3.77E-05,3.05E-05,-2.77E-04,-7.97E-04,-1.03E-03,-1.03E-03,-1.02E-03,-1.00E-03,-9.67E-04,-1.00E-03,-9.69E-04,-9.28E-04,-9.00E-04,-8.67E-04,-8.65E-04
1979.572,5.95E-05,3.89E-05,3.39E-05,-2.82E-04,-8.00E-04,-1.03E-03,-1.03E-03,-1.01E-03,-9.90E-04,-9.58E-04,-9.93E-04,-9.56E-04,-9.14E-04,-8.94E-04,-8.55E-04,-8.53E-04
1980.054,6.17E-05,3.95E-05,3.65E-05,-2.90E-04,-8.09E-04,-1.04E-03,-1.05E-03,-1.02E-03,-9.94E-04,-9.61E-04,-9.95E-04,-9.56E-04,-9.13E-04,-9.01E-04,-8.56E-04,-8.56E-04
1980.536,6.12E-05,3.88E-05,3.82E-05,-3.02E-04,-8.25E-04,-1.06E-03,-1.07E-03,-1.05E-03,-1.02E-03,-9.84E-04,-1.01E-03,-9.75E-04,-9.30E-04,-9.26E-04,-8.77E-04,-8.80E-04
1981.018,5.79E-05,3.68E-05,3.93E-05,-3.14E-04,-8.46E-04,-1.08E-03,-1.10E-03,-1.08E-03,-1.05E-03,-1.02E-03,-1.05E-03,-1.01E-03,-9.63E-04,-9.65E-04,-9.12E-04,-9.20E-04
1981.5,5.23E-05,3.37E-05,4.02E-05,-3.25E-04,-8.67E-04,-1.10E-03,-1.13E-03,-1.12E-03,-1.09E-03,-1.06E-03,-1.08E-03,-1.05E-03,-9.99E-04,-1.00E-03,-9.49E-04,-9.63E-04
1981.982,4.52E-05,3.02E-05,4.10E-05,-3.33E-04,-8.81E-04,-1.12E-03,-1.15E-03,-1.15E-03,-1.12E-03,-1.09E-03,-1.10E-03,-1.08E-03,-1.03E-03,-1.03E-03,-9.75E-04,-9.95E-04
1982.464,3.81E-05,2.73E-05,4.15E-05,-3.36E-04,-8.87E-04,-1.13E-03,-1.16E-03,-1.17E-03,-1.13E-03,-1.11E-03,-1.11E-03,-1.09E-03,-1.04E-03,-1.04E-03,-9.82E-04,-1.01E-03
1982.946,3.16E-05,2.50E-05,4.12E-05,-3.36E-04,-8.86E-04,-1.13E-03,-1.16E-03,-1.17E-03,-1.13E-03,-1.11E-03,-1.10E-03,-1.09E-03,-1.03E-03,-1.04E-03,-9.76E-04,-1.00E-03
1983.428,2.65E-05,2.42E-05,4.00E-05,-3.32E-04,-8.82E-04,-1.13E-03,-1.15E-03,-1.17E-03,-1.13E-03,-1.11E-03,-1.09E-03,-1.08E-03,-1.03E-03,-1.03E-03,-9.68E-04,-9.92E-04
1983.911,2.36E-05,2.49E-05,3.80E-05,-3.27E-04,-8.78E-04,-1.13E-03,-1.16E-03,-1.18E-03,-1.13E-03,-1.12E-03,-1.09E-03,-1.09E-03,-1.03E-03,-1.03E-03,-9.70E-04,-9.90E-04
1984.393,2.28E-05,2.69E-05,3.56E-05,-3.21E-04,-8.78E-04,-1.14E-03,-1.17E-03,-1.19E-03,-1.14E-03,-1.14E-03,-1.10E-03,-1.10E-03,-1.04E-03,-1.04E-03,-9.87E-04,-1.00E-03
1984.875,2.44E-05,3.02E-05,3.37E-05,-3.16E-04,-8.80E-04,-1.16E-03,-1.18E-03,-1.22E-03,-1.17E-03,-1.16E-03,-1.12E-03,-1.13E-03,-1.06E-03,-1.06E-03,-1.01E-03,-1.03E-03
1985.357,2.79E-05,3.42E-05,3.26E-05,-3.11E-04,-8.81E-04,-1.16E-03,-1.20E-03,-1.23E-03,-1.19E-03,-1.18E-03,-1.13E-03,-1.15E-03,-1.08E-03,-1.08E-03,-1.04E-03,-1.05E-03
1985.839,3.30E-05,3.85E-05,3.28E-05,-3.06E-04,-8.78E-04,-1.16E-03,-1.20E-03,-1.24E-03,-1.19E-03,-1.18E-03,-1.13E-03,-1.15E-03,-1.08E-03,-1.08E-03,-1.04E-03,-1.05E-03
1986.321,3.91E-05,4.24E-05,3.37E-05,-3.01E-04,-8.69E-04,-1.15E-03,-1.18E-03,-1.22E-03,-1.18E-03,-1.15E-03,-1.11E-03,-1.14E-03,-1.06E-03,-1.07E-03,-1.03E-03,-1.04E-03
1986.803,4.58E-05,4.57E-05,3.45E-05,-2.98E-04,-8.57E-04,-1.13E-03,-1.16E-03,-1.20E-03,-1.16E-03,-1.12E-03,-1.08E-03,-1.11E-03,-1.03E-03,-1.04E-03,-9.97E-04,-1.01E-03
1987.285,5.27E-05,4.83E-05,3.49E-05,-2.95E-04,-8.44E-04,-1.10E-03,-1.14E-03,-1.17E-03,-1.13E-03,-1.08E-03,-1.05E-03,-1.08E-03,-9.94E-04,-1.01E-03,-9.62E-04,-9.69E-04
1987.768,6.01E-05,5.13E-05,3.50E-05,-2.92E-04,-8.34E-04,-1.09E-03,-1.12E-03,-1.14E-03,-1.11E-03,-1.05E-03,-1.03E-03,-1.06E-03,-9.72E-04,-9.93E-04,-9.38E-04,-9.40E-04
1988.25,6.83E-05,5.58E-05,3.63E-05,-2.87E-04,-8.27E-04,-1.08E-03,-1.11E-03,-1.13E-03,-1.10E-03,-1.03E-03,-1.03E-03,-1.05E-03,-9.65E-04,-9.82E-04,-9.27E-04,-9.23E-04
1988.732,7.80E-05,6.36E-05,4.03E-05,-2.78E-04,-8.20E-04,-1.07E-03,-1.11E-03,-1.11E-03,-1.09E-03,-1.02E-03,-1.02E-03,-1.04E-03,-9.65E-04,-9.73E-04,-9.26E-04,-9.11E-04
1989.214,8.93E-05,7.57E-05,4.87E-05,-2.63E-04,-8.06E-04,-1.06E-03,-1.11E-03,-1.10E-03,-1.08E-03,-1.01E-03,-1.01E-03,-1.02E-03,-9.59E-04,-9.54E-04,-9.18E-04,-8.92E-04
1989.696,1.02E-04,9.21E-05,6.19E-05,-2.43E-04,-7.84E-04,-1.04E-03,-1.09E-03,-1.07E-03,-1.06E-03,-9.78E-04,-9.78E-04,-9.89E-04,-9.35E-04,-9.13E-04,-8.92E-04,-8.54E-04
1990.178,1.14E-04,1.11E-04,7.86E-05,-2.19E-04,-7.53E-04,-1.00E-03,-1.06E-03,-1.03E-03,-1.01E-03,-9.27E-04,-9.24E-04,-9.32E-04,-8.91E-04,-8.50E-04,-8.43E-04,-7.95E-04
1990.66,1.24E-04,1.30E-04,9.63E-05,-1.97E-04,-7.19E-04,-9.62E-04,-1.03E-03,-9.86E-04,-9.62E-04,-8.66E-04,-8.58E-04,-8.65E-04,-8.35E-04,-7.77E-04,-7.82E-04,-7.26E-04
1991.142,1.31E-04,1.46E-04,1.11E-04,-1.80E-04,-6.90E-04,-9.27E-04,-9.94E-04,-9.48E-04,-9.18E-04,-8.13E-04,-8.00E-04,-8.07E-04,-7.86E-04,-7.15E-04,-7.27E-04,-6.67E-04
1991.625,1.32E-04,1.54E-04,1.20E-04,-1.73E-04,-6.75E-04,-9.10E-04,-9.78E-04,-9.30E-04,-8.95E-04,-7.85E-04,-7.66E-04,-7.74E-04,-7.60E-04,-6.81E-04,-6.96E-04,-6.36E-04
1992.107,1.28E-04,1.55E-04,1.21E-04,-1.77E-04,-6.76E-04,-9.13E-04,-9.83E-04,-9.38E-04,-9.00E-04,-7.89E-04,-7.66E-04,-7.75E-04,-7.66E-04,-6.85E-04,-6.99E-04,-6.41E-04
1992.589,1.18E-04,1.46E-04,1.14E-04,-1.91E-04,-6.92E-04,-9.32E-04,-1.00E-03,-9.65E-04,-9.27E-04,-8.20E-04,-7.93E-04,-8.04E-04,-7.97E-04,-7.20E-04,-7.30E-04,-6.78E-04
1993.071,1.05E-04,1.32E-04,1.00E-04,-2.10E-04,-7.16E-04,-9.59E-04,-1.03E-03,-9.98E-04,-9.64E-04,-8.64E-04,-8.32E-04,-8.46E-04,-8.37E-04,-7.68E-04,-7.75E-04,-7.27E-04
1993.553,9.11E-05,1.15E-04,8.39E-05,-2.30E-04,-7.41E-04,-9.82E-04,-1.05E-03,-1.02E-03,-9.94E-04,-9.04E-04,-8.67E-04,-8.84E-04,-8.70E-04,-8.10E-04,-8.13E-04,-7.71E-04
1994.035,7.74E-05,9.98E-05,6.77E-05,-2.48E-04,-7.61E-04,-9.96E-04,-1.06E-03,-1.04E-03,-1.01E-03,-9.29E-04,-8.87E-04,-9.06E-04,-8.84E-04,-8.34E-04,-8.35E-04,-7.97E-04
1994.517,6.62E-05,8.79E-05,5.37E-05,-2.62E-04,-7.75E-04,-1.00E-03,-1.06E-03,-1.04E-03,-1.01E-03,-9.38E-04,-8.93E-04,-9.13E-04,-8.83E-04,-8.40E-04,-8.39E-04,-8.04E-04
1994.999,5.79E-05,8.09E-05,4.31E-05,-2.72E-04,-7.86E-04,-1.00E-03,-1.06E-03,-1.03E-03,-1.01E-03,-9.42E-04,-8.94E-04,-9.14E-04,-8.76E-04,-8.39E-04,-8.35E-04,-8.02E-04
1995.481,5.25E-05,7.84E-05,3.54E-05,-2.82E-04,-7.96E-04,-1.01E-03,-1.06E-03,-1.04E-03,-1.01E-03,-9.49E-04,-9.02E-04,-9.21E-04,-8.77E-04,-8.42E-04,-8.36E-04,-8.04E-04
1995.964,4.94E-05,7.86E-05,2.98E-05,-2.92E-04,-8.09E-04,-1.02E-03,-1.07E-03,-1.06E-03,-1.03E-03,-9.65E-04,-9.22E-04,-9.37E-04,-8.91E-04,-8.57E-04,-8.48E-04,-8.14E-04
1996.446,4.76E-05,7.92E-05,2.49E-05,-3.02E-04,-8.23E-04,-1.04E-03,-1.09E-03,-1.08E-03,-1.05E-03,-9.86E-04,-9.50E-04,-9.59E-04,-9.16E-04,-8.81E-04,-8.67E-04,-8.32E-04
1996.928,4.63E-05,7.81E-05,1.98E-05,-3.14E-04,-8.37E-04,-1.06E-03,-1.11E-03,-1.10E-03,-1.07E-03,-1.00E-03,-9.75E-04,-9.76E-04,-9.40E-04,-9.01E-04,-8.82E-04,-8.46E-04
1997.41,4.49E-05,7.45E-05,1.43E-05,-3.25E-04,-8.49E-04,-1.07E-03,-1.12E-03,-1.12E-03,-1.08E-03,-1.01E-03,-9.88E-04,-9.78E-04,-9.52E-04,-9.09E-04,-8.84E-04,-8.47E-04
1997.892,4.33E-05,6.83E-05,8.29E-06,-3.35E-04,-8.56E-04,-1.08E-03,-1.12E-03,-1.12E-03,-1.07E-03,-9.97E-04,-9.84E-04,-9.65E-04,-9.47E-04,-9.02E-04,-8.70E-04,-8.33E-04
1998.374,4.16E-05,6.08E-05,2.57E-06,-3.44E-04,-8.62E-04,-1.08E-03,-1.11E-03,-1.11E-03,-1.05E-03,-9.79E-04,-9.68E-04,-9.42E-04,-9.32E-04,-8.85E-04,-8.47E-04,-8.11E-04
1998.856,4.04E-05,5.37E-05,-2.12E-06,-3.51E-04,-8.68E-04,-1.08E-03,-1.11E-03,-1.11E-03,-1.03E-03,-9.65E-04,-9.53E-04,-9.22E-04,-9.19E-04,-8.72E-04,-8.27E-04,-7.92E-04
1999.338,4.08E-05,4.90E-05,-4.75E-06,-3.55E-04,-8.77E-04,-1.08E-03,-1.11E-03,-1.12E-03,-1.02E-03,-9.68E-04,-9.51E-04,-9.18E-04,-9.18E-04,-8.73E-04,-8.22E-04,-7.89E-04
1999.821,4.28E-05,4.77E-05,-4.87E-06,-3.58E-04,-8.89E-04,-1.09E-03,-1.12E-03,-1.13E-03,-1.03E-03,-9.87E-04,-9.64E-04,-9.30E-04,-9.33E-04,-8.92E-04,-8.35E-04,-8.01E-04
2000.302,4.68E-05,5.05E-05,-1.87E-06,-3.57E-04,-8.99E-04,-1.11E-03,-1.14E-03,-1.16E-03,-1.05E-03,-1.01E-03,-9.85E-04,-9.50E-04,-9.56E-04,-9.19E-04,-8.57E-04,-8.22E-04
